"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
147,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
148,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
149,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
150,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
151,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
152,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
153,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
154,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
155,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
156,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
157,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
158,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
159,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
160,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
161,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
162,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
163,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
164,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
165,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
166,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
167,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
168,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
169,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
170,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
171,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
172,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
173,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
174,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
175,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
176,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
177,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
178,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
179,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
180,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
181,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
182,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
183,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
184,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
185,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
186,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
187,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
188,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
189,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
190,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
191,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
192,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
193,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
194,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
195,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
196,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
197,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
198,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
199,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
200,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
201,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
202,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
203,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
204,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
205,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
206,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
207,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
208,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
209,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
210,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
211,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
212,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
213,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
214,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
215,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
216,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
217,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
218,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
219,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
220,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
221,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
222,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
223,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
224,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
225,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
226,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
227,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
228,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
229,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
230,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
231,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
232,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
233,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
234,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
235,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
236,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
237,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
238,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
239,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
240,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
241,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
242,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
243,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
244,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
245,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
246,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
247,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
248,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
249,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
250,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
251,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
252,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
253,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
254,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
255,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
256,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
257,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
258,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
259,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
260,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
261,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
262,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
263,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
264,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
265,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
266,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
267,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
268,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
269,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
270,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
271,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
272,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
273,"冰中红烟酒茶朝阳路店","金台里2号院2号楼1311室","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3290ba275c964467cc06a4c6&output=html&source=placeapi_v2","6","","",""
274,"一品缘茶","北京市朝阳区石佛营东路","(010)56013503,13811600409","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdb1be8759b7dc4cf60e774c&output=html&source=placeapi_v2","4","","5",""
275,"烟酒茶商行","石佛营101号新七彩A-010","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6356debf2a6b8a441c389400&output=html&source=placeapi_v2","3","","",""
276,"兴兰旺烟酒茶行","石佛营东里112号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=83ed20f66bfb91daa1d2306e&output=html&source=placeapi_v2","4","","5",""
277,"丽云泰烟酒茶商行","麦子店枣营北里32号楼北侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b518ca97fba23b41c1364480&output=html&source=placeapi_v2","3","","",""
278,"茶果花","北京朝阳区西大望路3号蓝堡国际公寓B座1楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f6a6fedab692599b2b201ad0&output=html&source=placeapi_v2","2","","5",""
279,"中国烟酒茶","百子湾路甲16号康佰馨大药房(百子湾路)附近","(010)67734905","购物;商铺","http://api.map.baidu.com/place/detail?uid=02dc8efe1152c94572210b8b&output=html&source=placeapi_v2","5","","",""
280,"茶马云南","东四环中路39号家乐福超市地下一层8111","(010)82097809","购物;商铺","http://api.map.baidu.com/place/detail?uid=608e465322789ff693114cf3&output=html&source=placeapi_v2","69","","4.3",""
281,"茶","北京市朝阳区金台路万惠商场(金台里店)1层","","购物","http://api.map.baidu.com/place/detail?uid=a41b588deb54176894ec849f&output=html&source=placeapi_v2","3","","5",""
282,"名烟名酒茶","北京市朝阳区东柏街9号院-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=108a0d416d01fb32d7851f9e&output=html&source=placeapi_v2","6","","",""
283,"广易商行烟酒茶","南十里居30","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a7a1b6e185eaf4a82a12e7f&output=html&source=placeapi_v2","4","","",""
284,"华宇烟酒茶","朝阳区麦子店街78号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a1ea105c29869180430245bd&output=html&source=placeapi_v2","5","","",""
285,"烟酒茶超市","石佛营东里132号院2","(010)85856785","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899319476a58f6be44&output=html&source=placeapi_v2","9","","5",""
286,"烟酒茶超市","八里庄南里8号底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba26b13ab35df1504bcc4ac0&output=html&source=placeapi_v2","5","","4",""
287,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5aaffd58518e6a3382a12e4d&output=html&source=placeapi_v2","7","","",""
288,"烟酒茶超市","霄云路35号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa782e02e00f536dc27da269&output=html&source=placeapi_v2","7","","",""
289,"烟酒茶超市","朝阳区百子湾路29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=981d7d4b66586c5d4bcc4a60&output=html&source=placeapi_v2","3","","",""
290,"烟酒茶超市","朝阳区团结湖路甲23号附近","","购物","http://api.map.baidu.com/place/detail?uid=53e372fe1f44cfec04026fbd&output=html&source=placeapi_v2","4","","5",""
291,"松华乐烟酒茶","朝阳区呼家楼北街5号楼","13164259577","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6d14ab39bb361218605bf80&output=html&source=placeapi_v2","6","","",""
292,"诚润精品烟酒茶","朝阳北路129号润枫嘉尚3号楼底商","15901286800","购物;商铺","http://api.map.baidu.com/place/detail?uid=fd13a3f2f2ef9ae3b0077dfa&output=html&source=placeapi_v2","7","","3.3",""
