"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
240,"烟酒茶超市","定安路1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=704a6c308634425cb11e367f&output=html&source=placeapi_v2","8","","5",""
241,"烟酒茶超市","西罗园北路2-8","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c34cae2307b90bd3ae080f6d&output=html&source=placeapi_v2","3","","",""
242,"烟酒茶超市","宋庄路甲12号院4楼临1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ca3d20e6e9d42b4642ab9aad&output=html&source=placeapi_v2","2","","",""
243,"烟酒茶超市","北京市丰台区贾家花园6号楼5单元2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c7f4328fdf9fd3d328b97cc6&output=html&source=placeapi_v2","2","","",""
244,"烟酒茶超市","北京市丰台区横七条16号院1","(010)67677873","购物;商铺","http://api.map.baidu.com/place/detail?uid=6578fd4f1e25497111293597&output=html&source=placeapi_v2","2","","",""
245,"烟酒茶便利超市","洋桥西里35","13718968887","购物;商铺","http://api.map.baidu.com/place/detail?uid=d447bccfbdd3b460102935b3&output=html&source=placeapi_v2","5","","",""
246,"国汇烟酒茶超市","贾家花园甲1号院2-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b4d17461f01f0b5430169b53&output=html&source=placeapi_v2","5","","5",""
247,"名烟名酒茶超市","丰台区洋桥70-2号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5e8c7f8e3f27d6288936ee17&output=html&source=placeapi_v2","4","","",""
248,"小陈烟酒茶","北京市丰台区","(010)58536379","购物;商铺","http://api.map.baidu.com/place/detail?uid=97acd7e89b2e180331870a23&output=html&source=placeapi_v2","9","","",""
249,"洋河蓝色经典烟酒茶","北京市丰台区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6a7f4477c952967731870abb&output=html&source=placeapi_v2","7","","",""
250,"大益普洱茶(桂林励达仁商贸店)","丰台区马家堡西路星河苑2院3号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=aba3f650ee6448ac940319a6&output=html&source=placeapi_v2","16","","",""
251,"京裕丰烟酒茶超市","久敬庄路2号","","购物;超市","http://api.map.baidu.com/place/detail?uid=2fd2beab3f5a7c2f7adbd22d&output=html&source=placeapi_v2","7","","",""
252,"烟酒茶商行","丰台区马家堡西路42号楼底商(近嘉园二里)","18622101688","购物;商铺","http://api.map.baidu.com/place/detail?uid=6b1b6a337afdd8442bd7ab84&output=html&source=placeapi_v2","13","","",""
253,"烟酒茶商行","沙子口路78-3号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b785235102d1a1a18b2fb542&output=html&source=placeapi_v2","6","","",""
254,"铁营烟酒茶超市","北京市丰台区横一条1-1号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7dfcad746edde0cb0accddb7&output=html&source=placeapi_v2","7","","",""
255,"昌胜烟酒茶超市","丰台区角门路4号","(010)67572085,13522015188","购物;商铺","http://api.map.baidu.com/place/detail?uid=083a55fa179c4b78246e9809&output=html&source=placeapi_v2","10","","",""
256,"鑫利来烟酒茶超市","北京市东城区景泰路11号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e7c72ed20a39da44d8d891ad&output=html&source=placeapi_v2","5","","",""
257,"方庄芳营烟酒茶销售处","北京市丰台区顺六条29号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6835e3a71bb0f44de311033e&output=html&source=placeapi_v2","7","","",""
258,"烟酒茶商行(北京市涵卡涵夜烟酒店)","北京市丰台区马家堡西路甲1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=1c202a99842fdf7d581093a9&output=html&source=placeapi_v2","4","","",""
259,"憩园茶(沙子口路)","沙子口路8-14号","(010)67280071","购物;商铺","http://api.map.baidu.com/place/detail?uid=56e88cba8222007ca4c75665&output=html&source=placeapi_v2","10","","3",""
260,"龙缘华兴烟酒茶商店","贾家花园甲1号院4","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a3d9df1ec8f7518981288a53&output=html&source=placeapi_v2","7","","3",""
261,"泉清水润茶","丰台区南三环东木樨园9号楼双城公寓底商(近国美电器)","(010)87266061","美食;茶座","http://api.map.baidu.com/place/detail?uid=d30038e1cace37cec2f1cf10&output=html&source=placeapi_v2","32","","4.6",""
262,"禾美烟酒茶销售","南站西侧开阳里三街五区五号楼(七天酒店楼下)","13051627785","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=eb67a18289b26e5040e1926b&output=html&source=placeapi_v2","24","","",""
263,"龙健都商务酒店-茶咖啡厅","石榴庄南里1号院2号楼","(010)87616699","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=36c2ec31ac88d3c67369d32a&output=html&source=placeapi_v2","10","","4.5",""
264,"功夫茶","北京市东城区永定门外大街甲101号","","","",,"","",""
265,"百胜联盟烟酒茶便利超市","顺三条21号2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=bff8fa7d874c63a3c8213d3e&output=html&source=placeapi_v2","4","","",""
266,"千客楼咖啡茶餐厅","北京丰台区光彩路66号彩虹城一区底商(近京深海鲜市场)","(010)87866857","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=34e48508889adafbd8d8917d&output=html&source=placeapi_v2","223","","3.5",""
267,"星连心茶餐厅(马家堡路)","马家堡路65号锦江之星1楼(近地铁4号线角门西战)","(010)67589412","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=550fd5f968149460921fc9e2&output=html&source=placeapi_v2","102","","",""
268,"吴裕隆烟酒茶门市部","大红门西路12号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e281a2f8d47bcb4e72455b04&output=html&source=placeapi_v2","1","","",""
269,"精品烟酒专营","北京市丰台区马家堡西路15号时代风帆大厦B2层","(010)67524816","购物;商铺","http://api.map.baidu.com/place/detail?uid=31f9101bdda316b926e0a029&output=html&source=placeapi_v2","3","","",""
270,"精品烟酒","丰台区开阳里三街19号附近","(010)63587995","购物;商铺","http://api.map.baidu.com/place/detail?uid=34f68ab03873530a8f55ec29&output=html&source=placeapi_v2","5","","",""
271,"茶马","北京市丰台区蒲芳路２４号北京方庄购物中心1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d0be30ad4619b43c43ab9a8c&output=html&source=placeapi_v2","1","","0",""
272,"面面全风味茶餐厅","北京丰台区定安东里1号中成天坛假日酒店内(天坛公园南侧)","(010)67626688-5152","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=50f7d1468d91fedd72210b46&output=html&source=placeapi_v2","32","","3.7",""
273,"悦茶小镇","北京市东城区百荣世贸商城南广场独楼一层109号","(010)52429568","购物;商铺","http://api.map.baidu.com/place/detail?uid=8d1f7ef8401aa2445dd4feba&output=html&source=placeapi_v2","1","","",""
274,"烟酒茶行","北京市丰台区","","购物","",0,"","",""
275,"千岛茉莉茶餐厅","北京市丰台区角门18号枫竹苑二区1号楼2层201、202(公益桥名流未来大厦2层)","(010)67042196","美食;茶座","http://api.map.baidu.com/place/detail?uid=ee69ce0071e10fa81d1d1134&output=html&source=placeapi_v2","88","","4.3",""
276,"福运祥烟酒茶行","西革新里112号院5","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c062518fa4163aa1e6e96550&output=html&source=placeapi_v2","6","","",""
277,"尚品客家茶餐厅","马家堡路华冠天地购物中心4F-1号(近枫竹苑北路)","(010)60934300,13051465640","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=f6aa460027dcb47317b54b72&output=html&source=placeapi_v2","9","","4",""
278,"嘉木古茶(方庄店)","北京市丰台区芳古路芳群园二区16号楼一层","13910034438","购物;商铺","http://api.map.baidu.com/place/detail?uid=cf26a49542de4d8a82a12e00&output=html&source=placeapi_v2","1","","5",""
279,"吴裕泰茶荘","丰台区南苑路25号中国电信南侧","(010)67037673","购物;商铺","http://api.map.baidu.com/place/detail?uid=d5060feff4d5e88b471a3222&output=html&source=placeapi_v2","2","","",""
280,"茂然香茗茶茶城分店","马家堡路33号院7号楼底商","13241149725","购物;商铺","http://api.map.baidu.com/place/detail?uid=bc3dcf4c97d363035d17c337&output=html&source=placeapi_v2","6","","",""
281,"都市烟酒烟酒茶","北京市丰台区关家坑中路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=174f9f60d6655f373686f41f&output=html&source=placeapi_v2","5","","",""
282,"烟酒茶超市","博大路25号院13","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b533ea4a6519143c4f6d46cf&output=html&source=placeapi_v2","2","","",""
283,"烟酒茶超市","北京市丰台区周家庄路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0ba338ab1d71c3ab0869d910&output=html&source=placeapi_v2","6","","",""
284,"烟酒茶超市","北京市丰台区成寿寺31号2号楼底商5号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=59c3db0ed3aa126b9703198f&output=html&source=placeapi_v2","2","","",""
285,"烟酒茶超市","北京市朝阳区","(010)87652513","购物;商铺","http://api.map.baidu.com/place/detail?uid=d5c4c2958031698388b98802&output=html&source=placeapi_v2","7","","",""
286,"大益普洱茶(璞_)","丰台区方庄紫芳园四区2号楼璞瑅2-110号","13522952824","购物;商铺","http://api.map.baidu.com/place/detail?uid=1b291eaa4fb3e4d7ede4a5e4&output=html&source=placeapi_v2","32","","5",""
287,"洋河蓝色经典手机烟酒茶","北京市丰台区方庄南路","(010)67388099","购物;商铺","http://api.map.baidu.com/place/detail?uid=6a1b3309ab9f599c3010afb3&output=html&source=placeapi_v2","2","","",""
288,"诚信烟酒茶朝阳烟草专供","北京市朝阳区大羊坊路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ba4f14849836aebbb11e362e&output=html&source=placeapi_v2","3","","",""
289,"大益普洱茶(弘燕茶城普茗源商贸店)","北京市朝阳区弘燕茶城1号","13811610768","购物;商铺","http://api.map.baidu.com/place/detail?uid=635969f27f434cc4744ff158&output=html&source=placeapi_v2","3","","",""
290,"烟酒茶商行","紫芳园六区2-1-102","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c6f03e4bdbd3f55c3ae4a685&output=html&source=placeapi_v2","14","","",""
291,"烟酒茶商行","丰台区方庄南路58号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f696f3c2f9f632eb1b11d5da&output=html&source=placeapi_v2","19","","",""
292,"烟酒茶商行","观筑庭园801号楼底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=be72a2285bfe4d0a8bf15d2e&output=html&source=placeapi_v2","5","","",""
293,"福祥烟酒茶超市","北京市朝阳区吕家营村540号","(010)87652513","购物;商铺","http://api.map.baidu.com/place/detail?uid=53cebd509fc9a9612b02e183&output=html&source=placeapi_v2","6","","",""
294,"若兰烟酒茶超市","弘燕南一路西大望口西北角","18511206772","购物;商铺","http://api.map.baidu.com/place/detail?uid=14830271f560363daecb6635&output=html&source=placeapi_v2","8","","",""
295,"烟酒茶超市祥瑞利源店","北京市朝阳区左安路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2cc3c8e8841747a84c2fdfbb&output=html&source=placeapi_v2","6","","",""
296,"北京烟酒茶专卖","丰台区成寿寺路31-5号","(010)87628767","购物;超市","http://api.map.baidu.com/place/detail?uid=2125e7bd7a6950d67adbd2be&output=html&source=placeapi_v2","4","","5",""
297,"大东方茶","北京市朝阳区小武基桥北200","","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=5508504d502cddd2c6f025b9&output=html&source=placeapi_v2","824","","4.5",""
298,"北京江西大酒店-茶吧","南三环东铁匠营横一条8号江西大酒店1层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=174a47e541d31fbd270bd01c&output=html&source=placeapi_v2","1","","",""
299,"中国烟酒茶行(天海龙物业管理公司商业楼西南)","正阳大街正阳小区19号楼10号","","公司企业;公司","http://api.map.baidu.com/place/detail?uid=8bd997ce58b5e2c1047ce855&output=html&source=placeapi_v2","1","","",""
300,"静风轩茶","北京市丰台区于家坟","","购物;商铺","http://api.map.baidu.com/place/detail?uid=10b95e9c53c01d9245572685&output=html&source=placeapi_v2","1","","5",""
301,"普洱府茶","北京市朝阳区","13311184198","购物;商铺","http://api.map.baidu.com/place/detail?uid=e93c68cc9f4ee9dca11de914&output=html&source=placeapi_v2","4","","",""
302,"品一口茶","北京朝阳十里河大方国际茶城2F-C05","(010)87382870","购物;购物中心","http://api.map.baidu.com/place/detail?uid=b99a79bfbc346094cc06a494&output=html&source=placeapi_v2","1","","",""
303,"茶马驿栈","北京市朝阳区北京朝阳区东四环小武基北路欢乐谷公园香格里拉区异域魔窟旁","","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=45193e774e47a33e3904b1fb&output=html&source=placeapi_v2","1","","3",""
304,"烟酒百货茶","成寿寺路138号院1","","购物;商铺","http://api.map.baidu.com/place/detail?uid=850815e1be0d5d9a43e1924d&output=html&source=placeapi_v2","2","","",""
305,"洋河蓝色经典恒运烟酒茶行","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=092a41cc2e94dd15f219375e&output=html&source=placeapi_v2","2","","",""
306,"北京闽饮瑞太茶行","十里河家具大道18号大方国际茶城1F-A07","13810383003,(010)87383003","购物","http://api.map.baidu.com/place/detail?uid=fe708400d77e70b2c42ba1f2&output=html&source=placeapi_v2","2","","0",""
307,"九哥茶行(闽龙广场)","大羊坊路37号闽龙广场B1层D1-091","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3802a72bbb61ef32601c671e&output=html&source=placeapi_v2","2","","",""
308,"普洱茶屋(闽龙广场)","十里河闽龙广场地下一层D1-59号","13601325538,(010)67471113","购物;商铺","http://api.map.baidu.com/place/detail?uid=52049427a4631742fb221335&output=html&source=placeapi_v2","1","","",""
309,"金成茶行(闽龙广场)","北京朝阳十里河闽龙广场D-99","13811663529","休闲娱乐","http://api.map.baidu.com/place/detail?uid=ee32a7de26b9a87f8b2fb5d5&output=html&source=placeapi_v2","1","","",""
310,"北京市天龙保健茶有限公司","北京市朝阳区吕家营村753号","87625228","公司企业","http://api.map.baidu.com/place/detail?uid=338b69f89d5cbc00dbd89126&output=html&source=placeapi_v2","1","","",""
311,"烟酒茶","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8fde79cc016d22bc95ca0746&output=html&source=placeapi_v2","6","","",""
312,"精品烟酒茶","垡头翠城馨园","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c9aa2d636cfca788f32d83ef&output=html&source=placeapi_v2","4","","",""
313,"中国烟酒茶(老君堂店)","十八里店","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e49fc5217d40bd82f4b91615&output=html&source=placeapi_v2","2","","",""
314,"烟酒茶商贸","北京市朝阳区","","购物","http://api.map.baidu.com/place/detail?uid=7dbefa09b84a130edbeced21&output=html&source=placeapi_v2","2","","0",""
315,"烟酒茶超市","金蝉里22号院1-2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=572a596a7e8c346c6c4760c8&output=html&source=placeapi_v2","5","","",""
316,"烟酒茶超市","小康家园2号楼底商(阿文造型旁，三羊康盛宾馆旁)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=07f3c8b5efe78b636340a999&output=html&source=placeapi_v2","4","","4",""
317,"烟酒茶超市","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=85e6c3eaee80499b78f79626&output=html&source=placeapi_v2","1","","",""
318,"烟酒茶商行","北京市大兴区小康家园2号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7cd57f5170dcedfdae045741&output=html&source=placeapi_v2","5","","",""
319,"胖子烟酒茶超市","十八里店乡横街子村大羊坊路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=444a77f12ab962510869d97c&output=html&source=placeapi_v2","10","","3",""
320,"闽南土特产烟酒茶超市","北京市朝阳区康化路","(010)87334744","购物;商铺","http://api.map.baidu.com/place/detail?uid=0c4f3d53cb0a0aa408ccdd14&output=html&source=placeapi_v2","8","","",""
321,"茶轩阁","北京市通州区福安公寓8号楼","13691368568","购物;商铺","http://api.map.baidu.com/place/detail?uid=55ed41fe8ea50cb7e8f853ef&output=html&source=placeapi_v2","1","","",""
322,"理想茶行","宏星异形厂南","","购物;商铺","http://api.map.baidu.com/place/detail?uid=08966e3e7bd3c66a9122e02c&output=html&source=placeapi_v2","1","","",""
323,"酒烟茶超市","北京市朝阳区","","购物","http://api.map.baidu.com/place/detail?uid=338df7a29cdd9cb8c9e33c33&output=html&source=placeapi_v2","2","","0",""
324,"烟酒茶行","北京市朝阳区金蝉南里14号楼4门","","购物;商铺","http://api.map.baidu.com/place/detail?uid=658c496ba17215724054d774&output=html&source=placeapi_v2","9","","",""
325,"康鼎香茶行","康化路","13371733073","购物;商铺","http://api.map.baidu.com/place/detail?uid=66040a9a2fb1d6fe774ff15e&output=html&source=placeapi_v2","1","","",""
326,"胖子烟酒茶","张采路太玉园西区(太玉园东区西100米)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=81adefa4781739ab882fb50d&output=html&source=placeapi_v2","3","","",""
327,"利军烟酒茶","大高力庄路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6d66cd953a0e6077047ce8fb&output=html&source=placeapi_v2","1","","",""
328,"紫云风","颐瑞中二路（烟酒茶商行北侧）","","丽人;美容","http://api.map.baidu.com/place/detail?uid=23e14f21fb6e69b88a36ee70&output=html&source=placeapi_v2","3","","",""
329,"烟酒茶","张凤路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=bf3f6ee6141125f095f08c0c&output=html&source=placeapi_v2","2","","",""
330,"烟酒茶","张家湾太玉园底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=53363df3896c33f05abbbc84&output=html&source=placeapi_v2","6","","",""
331,"兴旺烟酒茶超市","梁上路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0556d2c2a408a85babf0cd19&output=html&source=placeapi_v2","10","","",""
332,"风味茶餐厅","鲁家滩大街附近","","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=f86b9e9a26f5f8e08bf15dde&output=html&source=placeapi_v2","2","","2",""
333,"茶","北京市石景山区","","美食;茶座","http://api.map.baidu.com/place/detail?uid=c552d52b5d8c1ecd940319a0&output=html&source=placeapi_v2","1","","",""
334,"烟酒茶","北京市石景山区古城南路14栋1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=37a8d9eea67ce8e688b9882f&output=html&source=placeapi_v2","3","","",""
335,"烟酒茶","北京市石景山区璟公院12号楼底商101号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=90085049c48f67f5ae31e5e1&output=html&source=placeapi_v2","2","","",""
336,"烟酒茶超市","北京市石景山区鲁谷大街41-11","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5f406e091c559690a2d2307d&output=html&source=placeapi_v2","13","","",""
337,"烟酒茶超市","卢沟桥张仪村路甲22号鹏达置业大门口右侧","","购物;商铺","http://api.map.baidu.com/place/detail?uid=25ec69fc7c7f3b00c26c143f&output=html&source=placeapi_v2","5","","",""
338,"楠琪天喜烟酒茶","古城大街31-5号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d1c7411b2c236e6c3617dcfd&output=html&source=placeapi_v2","5","","",""
339,"铭笑宇江烟酒茶销售","北京市石景山区鲁谷路110号4附近","(010)68684512","购物;商铺","http://api.map.baidu.com/place/detail?uid=aa596cb64cc1e07843ab9ad9&output=html&source=placeapi_v2","4","","",""
340,"图南烟酒茶","杨庄东街87-10号附近","","公司企业","http://api.map.baidu.com/place/detail?uid=c1e5b5d67a82038c3b221c19&output=html&source=placeapi_v2","1","","",""
341,"大益普洱茶(建西苑南里普茗源商贸店)","北京市石景山建西苑南里11楼底商3号","13911099018","购物;商铺","http://api.map.baidu.com/place/detail?uid=62bdd792f5761d190bf5eb0d&output=html&source=placeapi_v2","2","","",""
342,"烟酒茶商行","老山西里临甲33-18号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3810c87917c42d8b9c09f7df&output=html&source=placeapi_v2","2","","",""
343,"烟酒茶商行","北京市石景山区古城西街5号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0c494d607421cb60f503b8da&output=html&source=placeapi_v2","4","","",""
344,"翠海茶","杨庄东街91-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d34b19d9c8289aa19e95de58&output=html&source=placeapi_v2","4","","",""
345,"仙牌灵芝茶","古城大街20-4号","(010)68864188","购物;商铺","http://api.map.baidu.com/place/detail?uid=b292b3aa89614e4fbf4842bf&output=html&source=placeapi_v2","10","","4",""
346,"玛尔斯健身茶","古城东街","","运动健身;健身中心","http://api.map.baidu.com/place/detail?uid=d8da0991ff65b1997ec87617&output=html&source=placeapi_v2","4","","",""
347,"烟酒茶行","北京市石景山区古城西路120号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=93b8d29ac5dfbe4c0bccdd0d&output=html&source=placeapi_v2","3","","",""
348,"天湖茶吧","建西苑南里11-6","(010)58973589","美食;茶座","http://api.map.baidu.com/place/detail?uid=8fa14fc32e398a13f6eafcb9&output=html&source=placeapi_v2","2","","",""
349,"一品茶行","鲁谷大街53附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d9eea031bc711f7bc9c3dbfe&output=html&source=placeapi_v2","5","","",""
350,"贡唐茶院","时代花园南路19号院1号楼03底商(近茂华大厦)","","休闲娱乐;游戏场所","http://api.map.baidu.com/place/detail?uid=49a02a7a07d65d592a201a82&output=html&source=placeapi_v2","2","","4",""
351,"紫苑茶吧(紫御国际店)","银河南街2号院紫御国际1号楼1层105底商","18810300651","美食;茶座","http://api.map.baidu.com/place/detail?uid=1e4092e7e14ae327f60e774e&output=html&source=placeapi_v2","6","","",""
352,"北京和雅慧通茶文化有限公司","石景山路乙18号万达广场D座","(010)56250330,18201117891","公司企业","http://api.map.baidu.com/place/detail?uid=4592317d22ca5389725e80f5&output=html&source=placeapi_v2","5","","5",""
353,"精品烟酒茶","玉泉路16号附近","(010)88257995","购物;商铺","http://api.map.baidu.com/place/detail?uid=a006f203c27b2962afee7ae2&output=html&source=placeapi_v2","3","","",""
354,"烟酒茶销售","翠微路38号临16","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d6c5d991f12b7be831169ba4&output=html&source=placeapi_v2","13","","",""
355,"经纬烟酒茶","万寿路28号院2","","购物;商铺","http://api.map.baidu.com/place/detail?uid=3884b7d754fa884295ca07d8&output=html&source=placeapi_v2","4","","",""
356,"烟酒茶销售","北京市海淀区太平路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=28ab898e5a2bd39c3ce23131&output=html&source=placeapi_v2","3","","",""
357,"烟酒茶超市","北京市石景山区玉泉路15号","","购物","http://api.map.baidu.com/place/detail?uid=4c5acacb94b0b742306212b0&output=html&source=placeapi_v2","5","","",""
358,"丰信烟酒茶","大成里春园10号楼北侧","13718656668","购物;商铺","http://api.map.baidu.com/place/detail?uid=4c39c24bffd35a39e8e582b9&output=html&source=placeapi_v2","10","","",""
359,"信誉烟酒茶","万寿路西街1附近","(010)68152957","购物;商铺","http://api.map.baidu.com/place/detail?uid=8d96925c91331045c0f1cfa4&output=html&source=placeapi_v2","3","","5",""
360,"烟酒茶超市","北京市海淀区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e2ff16c4d63d7a1b4d6d466a&output=html&source=placeapi_v2","2","","",""
361,"恒达烟酒茶","北京市海淀区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=687b663a16c50374eb1e9770&output=html&source=placeapi_v2","5","","",""
362,"烟酒茶超市","北京市丰台区万丰路15-4","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c040205ce20af69cd1f49eb4&output=html&source=placeapi_v2","5","","",""
363,"烟酒茶超市","望园路9-1","(010)59439688","购物;商铺","http://api.map.baidu.com/place/detail?uid=6619426c8e58af419122e015&output=html&source=placeapi_v2","8","","",""
364,"鸿雁烟酒茶超市","北京市丰台区丰体南路1号院-1号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=dc13398fa43b2508f82d6117&output=html&source=placeapi_v2","10","","",""
365,"和谐便利店烟酒茶","采石南路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f164174369267f1114948e3f&output=html&source=placeapi_v2","4","","",""
366,"华山论剑西凤酒烟酒茶超市","荣丰宾馆附近","(010)68158362","购物;商铺","http://api.map.baidu.com/place/detail?uid=98eed842faf3c1f6c7f50d99&output=html&source=placeapi_v2","4","","2.5",""
367,"大益普洱茶(岳各庄嘉木源茶叶店)","北京市丰台区岳各庄丰台路41号红星美凯龙五层","13910222867","购物;商铺","http://api.map.baidu.com/place/detail?uid=7e2dd22c2a15e60614948e4b&output=html&source=placeapi_v2","4","","",""
368,"北京鲁富兴达商贸中心烟酒茶超市","太平路南50米","(010)68168653","购物;商铺","http://api.map.baidu.com/place/detail?uid=887f3d907e02a83349fc8d4c&output=html&source=placeapi_v2","1","","",""
369,"古井贡酒·年份原浆烟酒茶超市","万丰路300号","","购物","http://api.map.baidu.com/place/detail?uid=c23ec3ae9a23e79a0a5cb364&output=html&source=placeapi_v2","2","","",""
370,"烟酒茶行百货超市(北京文文海燕商贸有限公司)","万丰路18号院5","","购物;商铺","http://api.map.baidu.com/place/detail?uid=4078c61bd962fe6452e5c524&output=html&source=placeapi_v2","9","","",""
371,"烟酒茶商行","北京市海淀区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=cab95ad5de04059ef32d8390&output=html&source=placeapi_v2","8","","",""
372,"烟酒茶专营店","北京市海淀区太平路甲40号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=1cea15a9d62c0dc506fef5a4&output=html&source=placeapi_v2","3","","",""
373,"皖西北烟酒茶商行","太平路甲31附近","(010)68685318","购物;商铺","http://api.map.baidu.com/place/detail?uid=304d938d9cfa9c255e17c371&output=html&source=placeapi_v2","3","","",""
374,"芳菲苑精品茶茶庄","万寿路28号汇海银星商场(万寿路)1层","18600624606,(010)88618783","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=718644e71533a5a648fc8d7c&output=html&source=placeapi_v2","10","","",""
375,"天地人烟酒茶超市","北京市丰台区吴家村甲1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0bff6520cf3107d1128824cb&output=html&source=placeapi_v2","5","","",""
376,"洋河蓝色经典烟酒茶商行","北京市海淀区西四环中路辅路甲59号富兴写字楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c45d62a8540940462fe67ba2&output=html&source=placeapi_v2","3","","0",""
377,"烟酒茶超市","北京市海淀区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=719d54d6802a53c9e31103d2&output=html&source=placeapi_v2","2","","",""
378,"北京烟酒茶商行","丰台区靛厂路6-6号(红旗渠大厦西)","(010)88240261","购物;商铺","http://api.map.baidu.com/place/detail?uid=1bf85b25044c8dd9a0a93491&output=html&source=placeapi_v2","7","","",""
379,"韵逸轩茶会所","北京市丰台区望园东里31号楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=89349e91fe4e1ac2c42ba1bf&output=html&source=placeapi_v2","4","","",""
380,"翠安昌龙烟酒茶销售","国悦府(北一门)附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e3640120a76b242cc06c145a&output=html&source=placeapi_v2","1","","",""
381,"城市神话壹号茶","西钓鱼台嘉园6号楼底商104号","(010)59497518","美食;茶座","http://api.map.baidu.com/place/detail?uid=0a77097be19c7505d4851f0a&output=html&source=placeapi_v2","3","","",""
382,"三好茶博汇(紫金长安店)","西翠路17号院紫金长安南门底商","(010)58943135","购物;商铺","http://api.map.baidu.com/place/detail?uid=a804e3af52342433a104644e&output=html&source=placeapi_v2","7","","",""
