"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
137,"吴裕泰茶庄","北京市东城区光明路4号","010-67134292","购物;商铺","http://api.map.baidu.com/place/detail?uid=b292b3aa7b5ebc56bf48429d&output=html&source=placeapi_v2","16","","4",""
138,"张一元茶庄(景泰店)","景泰东里1号楼1楼东6号(普京医院东侧路南北京珐琅厂对面)","(010)87673518","购物;商铺","http://api.map.baidu.com/place/detail?uid=d6c5d9916e18f8f131169bee&output=html&source=placeapi_v2","16","","4.3",""
139,"吴裕泰茶庄（天坛东路二店）","北京市东城区天坛东里2号","010-67026658","购物;商铺","http://api.map.baidu.com/place/detail?uid=15a93810b64fcea415c8f686&output=html&source=placeapi_v2","26","","",""
140,"张一元茶庄(宋庄路店)","宋庄路甲9号","(010)87650633","购物;商铺","http://api.map.baidu.com/place/detail?uid=c46354369a723d3604026fe9&output=html&source=placeapi_v2","17","","4.2",""
141,"吴裕泰茶莊","北京市丰台区南三环中路17号","010-67696031","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd42e518663417dc86&output=html&source=placeapi_v2","7","","3.3",""
142,"吴裕泰茶莊","安乐林路10号楼1-1","010-87289350","购物;商铺","http://api.map.baidu.com/place/detail?uid=43b7e8899347476a59f6bee2&output=html&source=placeapi_v2","7","","",""
143,"吴裕泰茶庄","北京市西城区永安路4号天桥北里小区2号楼1-12号北二门","010-83136226","购物;商铺","http://api.map.baidu.com/place/detail?uid=3810c8798737dd929d09f786&output=html&source=placeapi_v2","8","","4.6",""
144,"吴裕泰茶庄","丰台区方庄南路金方商贸大厦东北(金方商贸大厦东北)","010-52253166","购物;商铺","http://api.map.baidu.com/place/detail?uid=53349ee3cb73c36e220262d5&output=html&source=placeapi_v2","6","","2",""
145,"同福厚茶庄","法华南里34-2-107","","购物;商铺","http://api.map.baidu.com/place/detail?uid=683dad78c8ac417ff42310e5&output=html&source=placeapi_v2","6","","",""
146,"裕春茶庄","华威西里44","","购物;商铺","http://api.map.baidu.com/place/detail?uid=7994c8ae79eb5b755b1093c0&output=html&source=placeapi_v2","6","","",""
147,"京华茶庄","劲松七区703-2","(010)67700969","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8e8f633b248766caa0dd882&output=html&source=placeapi_v2","5","","",""
148,"倦云茶庄","北京市东城区","13521538868","购物;商铺","http://api.map.baidu.com/place/detail?uid=6db815ea58c0b378f942b239&output=html&source=placeapi_v2","1","","",""
149,"启元茶庄(沙子口路)","沙子口路72-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0dc3d82d4a94b36c74e5b6e2&output=html&source=placeapi_v2","12","","4",""
150,"吴裕泰茶庄","潘家园东里21号(近华威路)","010-87780190","购物;商铺","http://api.map.baidu.com/place/detail?uid=c8e8f633045c8475aa0dd886&output=html&source=placeapi_v2","6","","4.3",""
151,"张一元茶庄（农光里店）","朝阳区农光里103号楼底商（天客隆超市西侧）","(010)87378664","购物;商铺","http://api.map.baidu.com/place/detail?uid=5c2dc21d81dde41d6ec02c80&output=html&source=placeapi_v2","39","","4.8",""
152,"张一元茶庄","朝阳区大柳树路紫南家园108号商业楼1楼B段南侧","(010)87351658","购物;商铺","http://api.map.baidu.com/place/detail?uid=593850fbac227d44df1e52de&output=html&source=placeapi_v2","10","","4.5",""
153,"文新茶庄","朝阳区华威里28号(近河南大厦)","(010)51670399","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=101edc36cdd696d91f38943f&output=html&source=placeapi_v2","20","","3.3",""
154,"吴裕泰茶庄","朝阳区松榆东里23号楼1楼(松榆里车站旁)","010-67341905","购物;商铺","http://api.map.baidu.com/place/detail?uid=61f634f6f386eb616a49f386&output=html&source=placeapi_v2","9","","3.2",""
155,"避雨茶庄","北京市朝阳区金蝉北里21号院7号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=57f316230cb1d641d42ce2ca&output=html&source=placeapi_v2","3","","",""
156,"湘翔古德茶楼","金蝉北路华侨城北门(欢乐谷)","(010)87575293","购物;商铺","http://api.map.baidu.com/place/detail?uid=b53085d7b9af9bdfc1f1cfa5&output=html&source=placeapi_v2","9","","4.3",""
157,"吴裕泰茶庄(西大望路店)","西大望路平乐园农副产品综合批发市场","010-67759020","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ce2637d2b28d351af31e582&output=html&source=placeapi_v2","11","","5",""
158,"古月佳茗茶庄","十里河大方国际茶城3层","(010)87152495","美食;茶座","http://api.map.baidu.com/place/detail?uid=0dddb61adb702cca9868b4dc&output=html&source=placeapi_v2","1","","",""
159,"鑫日清苑茶庄","十八店乡周家庄330号","13811910813","购物;商铺","http://api.map.baidu.com/place/detail?uid=e66e5f550288dd17b1077d81&output=html&source=placeapi_v2","6","","",""
160,"吴记茶庄","大洋路市场调料厅精品房茶叶8号","","购物","http://api.map.baidu.com/place/detail?uid=8a71acc11aa0101d36b06cc4&output=html&source=placeapi_v2","8","","",""
161,"梁艳茶庄","大洋路市场茶叶1号","(010)67483067","","http://api.map.baidu.com/place/detail?uid=52e0bbc40c06e26fc056ac8a&output=html&source=placeapi_v2","4","","",""
162,"黄家茶庄","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=679dc1cb93df163314c8f6b4&output=html&source=placeapi_v2","3","","",""
163,"王一贵茶庄","大洋路市场调料厅精品区7号","(010)67474933","购物","http://api.map.baidu.com/place/detail?uid=331731c3a6b957b128201a4e&output=html&source=placeapi_v2","6","","",""
164,"吴裕泰茶莊","北京市朝阳区垡头北里3号楼","(010)67360762","购物;商铺","http://api.map.baidu.com/place/detail?uid=beabdbf48fd8b3817169d386&output=html&source=placeapi_v2","6","","5",""
165,"缘艺茶庄","王四营桥东新东郊商城东门美食街底商","","美食;茶座","http://api.map.baidu.com/place/detail?uid=e6dd24ae4235d9b621026277&output=html&source=placeapi_v2","5","","5",""
166,"怡然园茶楼","北京市石景山区翠园西街16号7附近","(010)68611988","美食;茶座","http://api.map.baidu.com/place/detail?uid=38e48037e2e3b450363a71e5&output=html&source=placeapi_v2","30","","4.9",""
167,"吴裕泰茶庄（北京古城北路店）","北京市石景山区古城北路5号楼底商","(010)68822343","购物;商铺","http://api.map.baidu.com/place/detail?uid=485a99ece9b20fef902ca37b&output=html&source=placeapi_v2","6","","",""
168,"吴裕泰茶庄","石景山区银河大街13-9号（近欧麦咖啡）","(010)68622068","购物;商铺","http://api.map.baidu.com/place/detail?uid=1020060f10699bbf1994c682&output=html&source=placeapi_v2","15","","2.7",""
169,"北京福盛轩茶楼","杨庄东街茂华璟都会璟公院1号楼底商","(010)88913288","美食;茶座","http://api.map.baidu.com/place/detail?uid=803708f12f4d9a6001897203&output=html&source=placeapi_v2","5","","4",""
170,"吴裕泰茶庄","八角南路1号","(010)68861096","购物;商铺","http://api.map.baidu.com/place/detail?uid=75d0881a0321c44d3a04b1df&output=html&source=placeapi_v2","28","","3",""
171,"新茗茶庄","北京市石景山区古城大街18-1","","购物;商铺","http://api.map.baidu.com/place/detail?uid=93df0dc3f7eba22b882fb5df&output=html&source=placeapi_v2","1","","",""
172,"怡人轩茶楼","石景山区古城北路22号楼","","美食;茶座","http://api.map.baidu.com/place/detail?uid=6fdf9bcca89decca6f47608f&output=html&source=placeapi_v2","1","","",""
173,"翠海茶庄","杨庄东街91-1号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=d34b19d9c8289aa19e95de58&output=html&source=placeapi_v2","4","","",""
174,"星座茶庄","古城街道石景山路45号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8782cf4575fc1cf0430245c5&output=html&source=placeapi_v2","2","","",""
175,"恒升茶莊","北京市石景山区","","购物","http://api.map.baidu.com/place/detail?uid=07f02318088e425a61685841&output=html&source=placeapi_v2","1","","",""
176,"博韵轩茶庄","古城东街2号附近","(010)68881278","购物;商铺","http://api.map.baidu.com/place/detail?uid=e79bfaaddd2b56e1f60e7784&output=html&source=placeapi_v2","8","","",""
177,"张一元茶庄(永定路店)","永定路70号","(010)68227295","购物;商铺","http://api.map.baidu.com/place/detail?uid=593850fbaceb7d44de1e52e7&output=html&source=placeapi_v2","10","","4.7",""
178,"尹紫轩茶楼","金沟河东路金合嘉园8号商铺(近紫金长安)","(010)53321276,(010)68291087","美食;茶座","http://api.map.baidu.com/place/detail?uid=1caea36f78918d6c8936eea3&output=html&source=placeapi_v2","37","","4",""
179,"张一元茶庄青塔分店","丰台区青塔西里8号楼1楼底商3号(北京华联超市青塔店北50米)","(010)68694429","购物;商铺","http://api.map.baidu.com/place/detail?uid=060f5e539358a0ce091cc7ba&output=html&source=placeapi_v2","7","","5",""
180,"品茶坊","鲁谷大街11号4层品茶坊茶楼，天外天烤鸭楼上","(010)57172255","美食;茶座","http://api.map.baidu.com/place/detail?uid=2a6c3d19ddb8d5d79122e0dd&output=html&source=placeapi_v2","19","","5",""
181,"御茶楼","北太平路乙17号","(010)68154813","美食;茶座","http://api.map.baidu.com/place/detail?uid=a3f21eeea07a89442eb17ea4&output=html&source=placeapi_v2","9","","3.4",""
182,"北京正兴天顺和茶楼","金沟河路5号821号楼1楼(近永定路)","(010)68766615","美食;茶座","http://api.map.baidu.com/place/detail?uid=5276463d483f6db7940319e1&output=html&source=placeapi_v2","8","","4",""
183,"武夷山皇礼茶庄(大成路店)","丰台区大成路南里一区23号楼超市发二层","13681126631","美食;茶座","http://api.map.baidu.com/place/detail?uid=8d392e74a265b312770269d8&output=html&source=placeapi_v2","1","","",""
184,"福茂春茶庄","北京市海淀区永定路88号长银大厦1层","","购物","http://api.map.baidu.com/place/detail?uid=a0a38e6d24b09f3b8f1a89e9&output=html&source=placeapi_v2","1","","",""
185,"清香林茶楼(万寿路店)","海淀区翠微南里21号楼","(010)68274954,(010)68223452","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=eb367503900ea40201ec01bc&output=html&source=placeapi_v2","61","","4.2",""
186,"张一元茶庄(翠微店)","海淀区复兴路49-3号（近翠微大厦）","(010)68237567","购物;商铺","http://api.map.baidu.com/place/detail?uid=35debf29f36e285da6da394c&output=html&source=placeapi_v2","55","","4.1",""
187,"静闲斋茶楼","北京海淀区西翠路10号(近五棵松篮球馆)","(010)68163367","美食;茶座","http://api.map.baidu.com/place/detail?uid=69fcd6df8e9a0b36ca29155d&output=html&source=placeapi_v2","19","","4.5",""
188,"玉恒祥茶楼","莲宝路9号澐澐国际1楼(西三环外)","(010)63607878,(010)63607979","美食;茶座","http://api.map.baidu.com/place/detail?uid=e889a744299ef4ac8705bfb0&output=html&source=placeapi_v2","38","","3.8",""
189,"圣仙厅茶庄","北京市海淀区万寿路西街甲7号中组部招待所1号楼1层","(010)68151929","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=34059f9750fd624d70455b83&output=html&source=placeapi_v2","20","","4",""
190,"张一元茶庄","北京市海淀区北蜂窝路16-1号会城门商场1层","(010)83613030","购物;商铺","http://api.map.baidu.com/place/detail?uid=fec81bc0fcc8eb7289db73dc&output=html&source=placeapi_v2","15","","3.7",""
191,"吴裕泰茶庄","北京市海淀区西翠路紫金长安底商","(010)68217560","购物;商铺","http://api.map.baidu.com/place/detail?uid=8cba4bb081a5109dad04577f&output=html&source=placeapi_v2","11","","4.3",""
192,"水中天茗源山房茶楼","北京市海淀区西钓鱼台嘉园6号楼底商","(010)68404292","美食;茶座","http://api.map.baidu.com/place/detail?uid=cf3ead5dbb1a651a8bdb7399&output=html&source=placeapi_v2","21","","4.8",""
193,"张一元茶庄(城乡贸易中心分店)","北京市海淀区复兴路甲23-1号北京城乡华懋商厦(正门)1层","010-68296619","购物;商铺","http://api.map.baidu.com/place/detail?uid=9b2c3af482ddfae24d776e3c&output=html&source=placeapi_v2","4","","5",""
194,"清香林茶楼","翠微路20号","(010)68274954","美食;茶座","http://api.map.baidu.com/place/detail?uid=3ec29bb42ee2621430169b3f&output=html&source=placeapi_v2","6","","",""
195,"阿福茶馆","北京海淀区翠微路25号","(010)68218812","美食;茶座","http://api.map.baidu.com/place/detail?uid=a1d75c90b637c13a3a13fde9&output=html&source=placeapi_v2","12","","3",""
196,"锦裕泓祥茶庄","西翠路五棵松北路，紫金长安小区东南门西50","(010)58987199","美食;茶座","http://api.map.baidu.com/place/detail?uid=e75bca969b3562d79e95defd&output=html&source=placeapi_v2","29","","4.5",""
197,"吴裕泰茶庄（北京沙窝店）","北京市海淀区西翠路5号今日家园商业中心上品折扣底商","(010)88287966","购物;商铺","http://api.map.baidu.com/place/detail?uid=bc5dca24d3a1d00bd4851ff6&output=html&source=placeapi_v2","6","","",""
198,"水聚缘茶楼","西客站北广场售票处西侧北一出站口地下一层","13501159828","美食;茶座","http://api.map.baidu.com/place/detail?uid=a0805dac9cd7e8a19ff779cf&output=html&source=placeapi_v2","24","","5",""
199,"吴裕泰(莲香茶庄店)","北京市丰台区莲香园小区1号楼B区广亨商场","010-63988277","购物;商铺","http://api.map.baidu.com/place/detail?uid=e96b4420e966552783288abf&output=html&source=placeapi_v2","19","","5",""
200,"北京秋华茗茶庄","西城区马连道路5-3","","购物;商铺","http://api.map.baidu.com/place/detail?uid=cac5fc7613d70ef32cb96ded&output=html&source=placeapi_v2","5","","5",""
201,"三国鼎盛茶楼(翠微店)","海淀区翠微路颐源居8号楼底商","010-56255557","美食;茶座","http://api.map.baidu.com/place/detail?uid=cc986fcad3cdd7e501294f6a&output=html&source=placeapi_v2","102","","4.4",""
202,"吴裕泰茶莊","西城区北小马厂6号华天大厦","(010)63345733","购物;商铺","http://api.map.baidu.com/place/detail?uid=925c550f81b708ab5b3ac8ae&output=html&source=placeapi_v2","6","","5",""
203,"萌露茶庄","马连道路10-1号","(010)63281702","美食;茶座","http://api.map.baidu.com/place/detail?uid=49d9593892e9295ac71e51e5&output=html&source=placeapi_v2","10","","3",""
204,"风雅轩茶楼","北京海淀区万寿路丙27号近建设银行","(010)68158739","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=3cc929228d67908e75e5b634&output=html&source=placeapi_v2","6","","5",""
205,"吴裕泰茶庄","广安门外大街305号五区1-4号","(010)63446023","购物;商铺","http://api.map.baidu.com/place/detail?uid=fb562825ca2bd866f6c59cc4&output=html&source=placeapi_v2","3","","",""
206,"全丰茶楼","靛厂路6号院大门西侧","18910022893","美食;茶座","http://api.map.baidu.com/place/detail?uid=4cc6bec443c4121fa5da39ee&output=html&source=placeapi_v2","4","","",""
207,"清怡阁茶楼","北京市海淀区万寿路28号汇海银星商场(万寿路)1层","(010)88619385","美食;茶座","http://api.map.baidu.com/place/detail?uid=a048d087249246cbc4f02514&output=html&source=placeapi_v2","36","","",""
208,"泓灏阁茶馆","北京海淀区玉渊潭南路9-12号铺(近中华世纪坛)","(010)68589695","美食","http://api.map.baidu.com/place/detail?uid=8fa14fc3639e4977f7eafc74&output=html&source=placeapi_v2","21","","4.6",""
209,"沁馨林茶庄","西城区马连道路6号院5-9号","(010)63344065","购物;商铺","http://api.map.baidu.com/place/detail?uid=7524cb4fb5b5763404026fed&output=html&source=placeapi_v2","9","","5",""
210,"顺源茶庄","北京丰台区靛厂路6-3号","","购物","http://api.map.baidu.com/place/detail?uid=60d85ca847fb4a9233169b56&output=html&source=placeapi_v2","1","","",""
211,"古韵汀茶楼","万寿庄路9号朱各庄12号院","(010)53661636,13071193428","美食;茶座","http://api.map.baidu.com/place/detail?uid=8d8a69a87498cd00b05c6a12&output=html&source=placeapi_v2","5","","",""
212,"黄山峰茶庄","西城区马连道路7-1","","购物;商铺","http://api.map.baidu.com/place/detail?uid=64ff3be16512d1bb90114ced&output=html&source=placeapi_v2","10","","",""
213,"祥国茶庄","马连道路12-1号(近通信管理局)","(010)63461514","购物;商铺","http://api.map.baidu.com/place/detail?uid=b7021bf81a68c0e3f5e73baf&output=html&source=placeapi_v2","7","","4.5",""
214,"锦裕泓翔茶莊","北京市海淀区西翠路17号院16号楼2单元102室","18611198055","美食;茶座","http://api.map.baidu.com/place/detail?uid=0c656521bfb4e2f2c5effbd7&output=html&source=placeapi_v2","16","","",""
215,"徽宝贝茶庄","西城区马连道9号黄山茶城1楼B-19号(近春华楼酒店)","(010)51259559","美食","http://api.map.baidu.com/place/detail?uid=c66c3c50f3b7682f72455b36&output=html&source=placeapi_v2","3","","5",""
216,"茗缘阁茶楼","北京市海淀区万寿路28号汇海银星商场(万寿路)1层","18601198794","美食;茶座","http://api.map.baidu.com/place/detail?uid=9ee2dfd79c53b87f81288a6c&output=html&source=placeapi_v2","3","","",""
217,"和暄水榭茶楼","万寿路17号天天假日饭店2层","(010)68210679","美食;茶座","http://api.map.baidu.com/place/detail?uid=41572e00e386f8adb45f1e5d&output=html&source=placeapi_v2","1","","3",""
218,"天僖缘茶楼","北京市海淀区复兴路22-12号","(010)51928172,(010)51928171","美食;茶座","http://api.map.baidu.com/place/detail?uid=6ee01020496f6af652e5c558&output=html&source=placeapi_v2","32","","3.4",""
219,"聚瑞丰茶庄","翠微路42号","(010)68230248","购物;商铺","http://api.map.baidu.com/place/detail?uid=edb23f0e2e82805979dbd269&output=html&source=placeapi_v2","9","","",""
220,"黄山徽茗轩茶庄","西城区马连道路5-7号","(010)63439422","购物;商铺","http://api.map.baidu.com/place/detail?uid=7a6d7d1989b84cdeb45f1ed2&output=html&source=placeapi_v2","9","","5",""
221,"京华茶庄","复兴路33号翠微百货地下1层","(010)68216359","购物;商铺","http://api.map.baidu.com/place/detail?uid=1b80be0998756a5ec61e51e6&output=html&source=placeapi_v2","1","","5",""
222,"芳菲苑精品茶茶庄","万寿路28号汇海银星商场(万寿路)1层","18600624606,(010)88618783","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=718644e71533a5a648fc8d7c&output=html&source=placeapi_v2","10","","",""
223,"和茗茶楼","北京市海淀区太平路7号","1531123353,010-56213278","美食;茶座","http://api.map.baidu.com/place/detail?uid=3811db5a9b5183c29222e0e1&output=html&source=placeapi_v2","5","","",""
224,"叶茗轩茶庄","万寿路28号院62楼底商","15601089060","购物;商铺","http://api.map.baidu.com/place/detail?uid=96ded1d04c40ece79322e02f&output=html&source=placeapi_v2","14","","",""
225,"张一元茶庄","北京市西城区大栅栏街18号大栅栏购物中心1层","010-63034001","购物;商铺","http://api.map.baidu.com/place/detail?uid=72e57fd7a79456b6f8dc8577&output=html&source=placeapi_v2","314","","4.5",""
226,"北京七彩云南庆沣祥茶庄(月坛店)","北京市西城区月坛北街26号","(010)58565229,(010)58566058,(010)58566099,4006365727","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=6d04aaba007637ef14948e88&output=html&source=placeapi_v2","3","","3.0",""
227,"问天阁茶楼","北京市三里河东路一区5-2号","(010)68577966, (010)68530368","购物;商铺","http://api.map.baidu.com/place/detail?uid=cd2cb74ccffe9bc2260bd0ee&output=html&source=placeapi_v2","267","","4.9",""
228,"七彩云南茶楼(广宁伯街店)","广宁伯街2号金泽大厦","(010)52601089","美食;茶座","http://api.map.baidu.com/place/detail?uid=7d5f3a0a6c8b64522db90886&output=html&source=placeapi_v2","11","","3.7",""
229,"七彩云南庆沣祥茶庄(金融街店)","北京市西城区金融街广宁伯街2号","010-52601089","美食;茶座","http://api.map.baidu.com/place/detail?uid=2527be1e32875caa4afc8d50&output=html&source=placeapi_v2","36","","4.5",""
230,"避风塘茶楼(万通店)","北京市西城区南礼士路1号3","010-68058936","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=d991e1161e01f94c1e3894a7&output=html&source=placeapi_v2","72","","3.2",""
231,"吴裕泰茶庄","北京市西城区西单北大街6号","(010)66038351","购物;商铺","http://api.map.baidu.com/place/detail?uid=7d5f3a0a794e17522cb908c5&output=html&source=placeapi_v2","18","","3.9",""
232,"山水立方土木精华茶庄","北京西城区月坛北街西三里河一区2-5(红塔礼堂东30米)","(010)68576871","美食;茶座","http://api.map.baidu.com/place/detail?uid=0ce65c2dfb408d402d47335f&output=html&source=placeapi_v2","6","","4.3",""
233,"张一元茶庄(西单店)","西单北大街120号西单商场西单商场(西单北大街店)1层","010-66059601","购物;商铺","http://api.map.baidu.com/place/detail?uid=0c46c9e712bb20263310af4d&output=html&source=placeapi_v2","24","","4",""
234,"国茗府茶楼","月坛南街19号院3号楼底商(月坛南街与月坛西街交叉路口处)","(010)68019062","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=e7e4ec44068d87d0b23c812a&output=html&source=placeapi_v2","26","","4.4",""
235,"张一元茶庄(天桥茶馆店)","万明路18号（东方饭店斜对面）","010-63163518","公司企业;公司","http://api.map.baidu.com/place/detail?uid=6ee0102056216df653e5c58e&output=html&source=placeapi_v2","31","","4.1",""
236,"吴裕泰茶莊","北京市西城区三里河月坛南街万芳商场西侧","(010)68537932","购物;商铺","http://api.map.baidu.com/place/detail?uid=74c933fb88b568479f82ea86&output=html&source=placeapi_v2","16","","4.1",""
237,"张一元茶庄(阜外店)","北京市西城区阜成门外大街37-2号(天意市场向西50米)","010-68326519","购物;商铺","http://api.map.baidu.com/place/detail?uid=a3f21eee2772045d2eb17e87&output=html&source=placeapi_v2","18","","4.3",""
238,"正兴德茶庄","牛街5-1","(010)63558399","购物;商铺","http://api.map.baidu.com/place/detail?uid=56e88cba95e87d7ca5c756a3&output=html&source=placeapi_v2","10","","4.1",""
239,"张一元茶庄（白广路店）","广内大街306号6号楼底商(菜百东侧)","(010)83523493","购物;商铺","http://api.map.baidu.com/place/detail?uid=d7fd2ad378a08f4d0bccdd55&output=html&source=placeapi_v2","32","","4.5",""
240,"天和早市茶庄","北京市西城区老墙根街107号","","购物;集市","http://api.map.baidu.com/place/detail?uid=c279a0f9c7c3213c36b06ccb&output=html&source=placeapi_v2","6","","5",""
241,"张一元(博元舫茶楼店)","北京西城区西砖胡同2号院7号楼西配楼(近枫桦豪景)","(010)63585878","购物;商铺","http://api.map.baidu.com/place/detail?uid=923ffd0048077caed82f28a3&output=html&source=placeapi_v2","6","","4",""
242,"白云阳光茶楼","西城区白云路西里甲10-1号楼底商","(010)63314330","美食;茶座","http://api.map.baidu.com/place/detail?uid=09185c56d0be7844f1193750&output=html&source=placeapi_v2","8","","4",""
243,"友茗轩茶楼","西城区永安路173号(前门饭店)","(010)63033076","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=f9fd606278a57a060e0e6ba3&output=html&source=placeapi_v2","21","","3.9",""
244,"永安茶庄","煤市街1号","(010)63132156","购物;商铺","http://api.map.baidu.com/place/detail?uid=bcaebff8c38de04dc9e33cc8&output=html&source=placeapi_v2","16","","4.3",""
245,"张一元茶庄(珠市口西大街店)","西城区珠市口西大街临19号（虎坊桥路口东）","(010)63163516","购物;商铺","http://api.map.baidu.com/place/detail?uid=7be00c29a95819034e776e5c&output=html&source=placeapi_v2","34","","4.4",""
246,"张一元茶庄(西便门店)","西城区广安门北滨河路2-3号(近西便门)","(010)83117651","购物;商铺","http://api.map.baidu.com/place/detail?uid=130f48c79bca5f0357bfffa3&output=html&source=placeapi_v2","5","","3.3",""
247,"三叶茶庄","北京西城区真武庙路四条8号院3号","","美食;茶座","http://api.map.baidu.com/place/detail?uid=a3396e34064cc687e856fae6&output=html&source=placeapi_v2","6","","",""
248,"福德厚茶庄(永安路)","永安路143-4号","(010)63035596","购物;商铺","http://api.map.baidu.com/place/detail?uid=2527be1ea314adb34afc8dea&output=html&source=placeapi_v2","8","","",""
249,"红禾轩茶楼","北京市西城区华远北街2号通港大厦1F号","010-66155618","美食;茶座","http://api.map.baidu.com/place/detail?uid=138130cd8c658a8d43e192c6&output=html&source=placeapi_v2","3","","",""
250,"元长厚茶庄(月坛南街店)","月坛南街5-3号","(010)68020447","购物;商铺","http://api.map.baidu.com/place/detail?uid=606289fd93d0b554a2046444&output=html&source=placeapi_v2","8","","2.7",""
251,"张一元(清味儿老茶庄店)","大栅栏西街44号附近","(010)63032773","购物;商铺","http://api.map.baidu.com/place/detail?uid=10e9469b9f252d94130daaaa&output=html&source=placeapi_v2","11","","",""
252,"元长厚茶庄(西便门店)","西城区复兴门南大街1-6号","(010)66020515","美食","http://api.map.baidu.com/place/detail?uid=783f9cdd8fda25bd9ee32164&output=html&source=placeapi_v2","6","","3",""
253,"北京湖广会馆茶楼","北京西城区虎坊路3号湖广会馆内","(010)83551680","美食;茶座","http://api.map.baidu.com/place/detail?uid=8eb48fa1b733d3a6f32d83f0&output=html&source=placeapi_v2","31","","4",""
254,"元长厚茶庄(月坛北街店)","月坛北街11-2号楼","(010)68052331","购物;商铺","http://api.map.baidu.com/place/detail?uid=33fbfa833d0727d80bf5ebd7&output=html&source=placeapi_v2","3","","4",""
255,"北京天福茶庄","北京市西城区西四南大街甲16号","010-66176310|010-65238899","购物;商铺","http://api.map.baidu.com/place/detail?uid=480b24d074fc14e89cec2bc4&output=html&source=placeapi_v2","24","","3.6",""
256,"榕泰茶庄","万明路10","","美食;茶座","http://api.map.baidu.com/place/detail?uid=78e16f60bccbf724d618b740&output=html&source=placeapi_v2","5","","",""
257,"尚品福茶庄","北京市西城区宣武门西大街甲91号","(010)66038098,(010)66418621","购物;商铺","http://api.map.baidu.com/place/detail?uid=0adce3e2ca62407880a00cf9&output=html&source=placeapi_v2","8","","4",""
258,"承雨茶庄(天宁寺店)","天宁寺东里15号附近","13167575598","购物;商铺","http://api.map.baidu.com/place/detail?uid=a3e2b2b4757861e38bfc06d3&output=html&source=placeapi_v2","3","","",""
259,"无长厚茶庄","复兴门南大街1-6附近","","美食;茶座","http://api.map.baidu.com/place/detail?uid=fddbac12a00149b307fef594&output=html&source=placeapi_v2","2","","",""
260,"吴裕泰茶庄","北京市东城区王府井大街186号","010-65254961","购物;商铺","http://api.map.baidu.com/place/detail?uid=24d055084b0228b6138824a9&output=html&source=placeapi_v2","913","","4.3",""
261,"吴裕泰茶庄","北京东城区前门大街42号吴裕泰茶庄","(010)67023869","购物;商铺","http://api.map.baidu.com/place/detail?uid=7524cb4f34b6f72d04026fcb&output=html&source=placeapi_v2","60","","4.3",""
262,"张一元茶庄(前门大街分店)","北京市东城区前门大街86号","010-67019371","购物;商铺","http://api.map.baidu.com/place/detail?uid=9ee7cc7872973f6917c905b2&output=html&source=placeapi_v2","90","","4.1",""
263,"张一元花茶庄花市店","东城区南小市口街14-1","(010)67194687","购物;商铺","http://api.map.baidu.com/place/detail?uid=bd5046e836ac9258d72ce24b&output=html&source=placeapi_v2","12","","4.6",""
264,"张一元茶庄(南小街店)","门内南小街20号楼底商34号(近大羊宜宾胡同西口)","010-65276437","购物;商铺","http://api.map.baidu.com/place/detail?uid=b533ea4af3818a584e6d46b3&output=html&source=placeapi_v2","15","","3.9",""
265,"张一元茶庄(灯市口店)","东四南大街122号(近内务部街)","(010)65121706","购物;商铺","http://api.map.baidu.com/place/detail?uid=16a61bb5c0be1a5c78b55cba&output=html&source=placeapi_v2","20","","4.3",""
266,"叫渣渣川菜茶楼","北京东城区珠市口东大街4号楼3楼-A1室(近光明日报社、珍贝大厦)","(010)67015759","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=10d7b0d8f910c340b5147f93&output=html&source=placeapi_v2","220","","3.9",""
267,"吴裕泰茶庄东安店","王府井大街138号东安市场地下1层","(010)65279906","购物;商铺","http://api.map.baidu.com/place/detail?uid=dffd464257f632ab3c9a5e3f&output=html&source=placeapi_v2","4","","4.5",""
268,"韵雾清(茶庄私家菜)","北京朝阳区双井双花园南里2区13号楼商业4号(近富力城星光大道,CBD总部公寓)","(010)87721518","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=373cf757b9471d774354d713&output=html&source=placeapi_v2","127","","2.9",""
269,"吴裕泰茶庄(东单店)","北京市东城区东单北大街78号","010-65129722","美食;茶座","http://api.map.baidu.com/place/detail?uid=d6ee8724daa0a6f9a9f0cd86&output=html&source=placeapi_v2","5","","3",""
